countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,61,008,RHINEBECK,1,41.9708297,-73.9211209,13,13,0,1,1
840,61,009,HIGHLAND,1,41.7522667,-73.9895919,13,13,0,1,1
840,61,010,WARWICK,0,41.2736877,-74.3923049,13,28,0,1,1
840,61,011,MIDDLETOWN,1,41.3812217,-74.4140959,13,28,0,1,1
840,61,012,RIFTON,0,41.8019497,-74.0071189,13,28,0,1,1
840,61,013,WESTBROOKVLE,1,41.5334407,-74.5802369,13,28,0,1,1
840,61,014,W SHOKAN,1,42.0000917,-74.3467809,13,13,0,1,1
840,61,015,MT HOPE,1,41.4526297,-74.5049339,13,28,0,1,1
840,61,016,AUSTERLITZ,1,42.3497047,-73.4115969,13,13,0,1,1
840,61,017,PETERSBURG,1,42.7275747,-73.3039629,27,14,0,1,1
840,61,018,CATSKILLS,1,42.3521387,-73.9939669,13,13,0,1,1
840,61,019,GHENT,1,42.3202337,-73.6753829,13,13,0,1,1
840,61,020,BALLSTON LK,0,42.9277137,-73.8449109,13,13,0,1,1
840,61,021,DURHAM,0,42.3989107,-74.1783949,24,28,0,1,1
840,61,022,MEDUSA,1,42.4363317,-74.1520169,24,28,0,1,1
840,61,023,COOPERSTOWN,0,42.6609927,-74.8633269,24,28,0,1,1
840,61,024,MERIDALE,1,42.3973547,-74.9237879,24,28,0,1,1
840,61,025,COBLESKILL,1,42.6548767,-74.4021599,24,28,0,1,1
840,61,026,DUANESBURG,1,42.7318997,-74.1951349,24,13,0,1,1
840,61,027,S BERNE,0,42.4848037,-74.4004979,24,28,0,1,1
840,61,028,PLATTE COVE,1,42.1781437,-74.1214389,24,28,0,1,1
840,61,029,LAURENS,1,42.5686667,-75.1557779,24,28,0,1,1
840,61,030,WHITNEY PT,1,42.3472227,-75.9366669,24,28,0,1,1
840,61,031,COVENTRYVILE,1,42.3180237,-75.5570359,24,28,0,1,1
840,61,032,MCDONOUGH,1,42.5200097,-75.7308889,24,28,0,1,1
840,61,033,CORBETTSVILE,1,42.0123327,-75.8032509,24,28,0,1,1
840,61,034,ONEONTA,1,42.4378997,-75.0998799,24,28,0,1,1
840,61,035,ORISKANY FLS,1,42.9082127,-75.4667379,24,13,0,1,1
840,61,036,OXFORD,0,42.4021987,-75.6038909,24,28,0,1,1
840,61,037,CAYUGA,1,42.9526277,-76.6985329,16,13,0,1,1
840,61,038,LISLE,1,42.3591667,-76.0044449,24,28,0,1,1
840,61,039,E NEWARK,1,42.2073307,-76.1634009,24,28,0,1,1
840,61,040,ROMULUS,1,42.7411737,-76.8217859,16,13,0,1,1
840,61,041,DRYDEN,1,42.5202627,-76.2599639,24,28,0,1,1
840,61,042,MACDOUGALL,1,42.8006247,-76.9332749,16,13,0,1,1
840,61,043,TRUMANSBURG,1,42.5515907,-76.6333469,24,13,0,1,1
840,61,044,VESTAL CTR,1,42.0423777,-76.0359509,24,28,0,1,1
840,61,045,PHILLIPS CR,1,42.2779527,-77.9436889,24,28,0,1,1
840,61,046,SWAIN,0,42.5032347,-77.8406359,24,28,0,1,1
840,61,047,ORLEANS,1,42.8999277,-77.1187369,16,13,0,1,1
840,61,048,RUSHVILLE,1,42.7793497,-77.2581629,16,13,0,1,1
840,61,049,BRANCHPORT,1,42.6688307,-77.2251299,24,13,0,1,1
840,61,050,CANADICE L,1,42.7071007,-77.5926879,24,13,0,1,1
840,61,051,MENDON,1,42.9708677,-77.5572209,16,13,0,1,1
840,61,052,MT MORRIS,1,42.6940897,-77.9559089,24,13,0,1,1
840,61,053,HAMBURG,1,42.6805707,-78.8216099,16,13,0,1,1
840,61,054,WEST SENECA,0,42.9562967,-78.6967019,16,13,0,1,1
840,61,055,GAINESVILLE,1,42.6178717,-78.1784059,16,28,0,1,1
840,61,056,CATTARAUGUS,1,42.2769437,-78.8989789,24,28,0,1,1
840,61,057,EAST JAVA,1,42.5957057,-78.3611669,24,13,0,1,1
840,61,058,CASTILE,1,42.6213397,-78.1039209,16,13,0,1,1
840,61,059,RANDOLPH,1,42.0548007,-78.9408579,24,13,0,1,1
840,61,060,CENTERVILLE,1,42.4845267,-78.2391139,24,28,0,1,1
840,61,061,SHERIDAN,1,42.5000587,-79.2614209,24,13,0,1,1
840,61,062,CHERRY HILL,1,41.9986107,-79.4116839,24,13,0,1,1
840,61,063,NASHVILLE,1,42.5012127,-79.0380259,24,13,0,1,1
840,61,064,ST JOHNSBURG,1,43.0697617,-78.8506549,16,13,0,1,1
840,61,065,E YOUNGSTOWN,1,43.2572547,-79.0022969,16,13,0,1,1
840,61,066,BYRON,1,43.1496467,-78.1154029,16,13,0,1,1
840,61,067,CHURCHVILLE,1,43.1759107,-77.9620889,16,13,0,1,1
840,61,068,PENFIELD,1,43.1820467,-77.4844579,16,13,0,1,1
840,61,069,N VICTORY 2,1,43.2634447,-76.6878269,16,13,0,1,1
840,61,070,CICERO CTR,1,43.1693497,-76.0264589,16,13,0,1,1
840,61,071,WATERTOWN,1,44.0000587,-76.0454869,18,13,0,1,1
840,61,072,PULASKI,1,43.6516667,-76.0970689,18,13,0,1,1
840,61,073,MCKEEVER,1,43.6964937,-75.0129759,26,14,0,1,1
840,61,074,ALDER CREEK,1,43.3924887,-75.2973269,24,13,0,1,1
840,61,075,KASOAG,1,43.4558097,-75.9023929,24,14,0,1,1
840,61,076,HIGHMARKET,1,43.6286487,-75.5571819,26,14,0,1,1
840,61,077,NUMBER FOUR,1,43.7262817,-75.1690839,26,14,0,1,1
840,61,078,N WILMURT,1,43.4738997,-75.0230329,26,13,0,1,1
840,61,079,ONEIDA,1,43.1192707,-75.6687119,24,13,0,1,1
840,61,080,CLINTON,1,43.0243237,-75.4334429,16,13,0,1,1
840,61,081,BLUE RIDGE N,1,43.6322327,-74.3944809,26,14,0,1,1
840,61,082,OLD FORGE,0,43.6625207,-74.9492509,26,14,0,1,1
840,61,083,BLUE RIDGE S,1,43.7311437,-74.4725189,26,14,0,1,1
840,61,084,NEWCOMB,1,43.9701127,-74.2428209,26,14,0,1,1
840,61,085,SPECULATOR,1,43.5654587,-74.3975289,26,14,0,1,1
840,61,086,HOPE FALLS,1,43.3730777,-74.2029739,26,14,0,1,1
840,61,087,INLET,1,43.7217467,-74.7918689,26,14,0,1,1
840,61,088,NORTH RIVER,1,43.6884937,-74.0622389,26,14,0,1,1
840,61,089,SALEM,1,43.2100377,-73.3079649,13,13,0,1,1
840,61,090,ARGYLE,1,43.2108147,-73.4141749,13,13,0,1,1
840,61,091,NORTH EASTON,1,43.0332427,-73.5108119,13,13,0,1,1
840,61,092,S HORICON,1,43.6098217,-73.7371009,26,14,0,1,1
840,61,093,WARRENSBURG,1,43.5327757,-73.7953919,26,14,0,1,1
840,61,094,FOWLER,0,44.3163047,-75.4279329,24,13,0,1,1
840,61,095,WADDINGTON,1,44.8574697,-75.1337259,18,13,0,1,1
840,61,096,OGDENSBURG,1,44.6984127,-75.4650939,18,13,0,1,1
840,61,097,DEGRASSE,1,44.4354227,-75.0557089,26,14,0,1,1
840,61,098,WANAKENA,1,44.1319167,-74.9230359,26,14,0,1,1
840,61,099,DEXTER LAKE,0,44.5996577,-74.5000679,26,14,0,1,1
840,61,100,GABRIELS,1,44.4319917,-74.1807169,26,14,0,1,1
840,61,101,SABATTIS,0,44.0889227,-74.7968689,26,14,0,1,1
840,61,102,PARISHVILLE,1,44.5376687,-74.7210849,18,13,0,1,1
840,61,103,HOPKINTON,1,44.6461827,-74.7117029,18,13,0,1,1
840,61,104,TUPPER LAKE,0,44.1554437,-74.4453939,26,14,0,1,1
840,61,105,WEST BANGOR,1,44.8026467,-74.4417749,18,13,0,1,1
840,61,106,UNDERWOOD,0,44.1501027,-73.7671769,26,14,0,1,1
840,61,107,DANNEMORA,1,44.7014077,-73.7508029,26,14,0,1,1
840,61,108,ELLENBURG,1,44.8983077,-73.8779269,18,13,0,1,1
840,61,109,WILLSBORO,1,44.4433387,-73.4887779,18,13,0,1,1
840,61,110,NAPLES,1,42.6074657,-77.4085679,24,13,0,1,1
840,61,111,S VANDALIA,1,42.0836187,-78.5902949,24,28,0,1,1
840,61,112,SCIOTA,1,44.8703977,-73.5550089,26,14,0,1,1
840,61,113,PHILADELPHIA,1,44.1487467,-75.7014799,18,13,0,1,1
840,61,114,BALMAT,1,44.2482817,-75.3944939,24,13,0,1,1
840,61,120,CRESCENT,1,42.8235737,-73.7328189,13,13,0,1,1
840,61,121,DOWNSVILLE,1,42.0781957,-74.9852279,24,28,0,1,1
840,61,123,MILFORD,1,42.5913477,-74.9252479,24,28,0,1,1
840,61,127,S BERNE 2,1,42.4848037,-74.4004979,24,28,0,1,1
840,61,136,OXFORD 2,1,42.4021987,-75.6038909,24,28,0,1,1
840,61,146,Swain 2,1,42.5032347,-77.8406350,24,28,0,1,1
840,61,154,HARRIS HILL,1,42.9563889,-78.6972222,16,13,0,1,1
840,61,169,N Victory,0,43.2650730,-76.6802910,16,13,0,1,1
840,61,182,OLD FORGE 2,1,43.5833333,-74.8500000,26,14,0,1,1
840,61,199,ST REGIS FLS,1,44.5249717,-74.4929809,26,14,0,1,1
840,61,206,UNDERWOOD 2,1,44.1333333,-73.7666667,26,14,0,1,1
840,61,207,PURDY,1,41.3311577,-73.6805499,12,30,0,1,1
840,61,210,Warwick 2,1,41.2736877,-74.3923040,13,28,0,1,1
840,61,212,ORANGE LAKE,1,41.8208287,-74.0006699,13,28,0,1,1
840,61,301,HORSESHOE L.,1,44.1294587,-74.6305979,26,14,0,1,1
124,62,016,MAGUSE,1,61.0963500,-93.9836600,99,3,0,1,1
124,62,901,HAZEN LAKE W,1,81.8258333,-71.3547222,99,3,0,1,3
124,62,902,HAZEN LAKE E,1,81.8258333,-71.3547222,99,3,0,1,3
124,62,903,MACDONALD RIVER,1,81.4183333,-76.8952778,99,3,0,1,3
124,62,904,ROLLROCK DELTA,1,81.4247222,-76.7830556,99,3,0,1,3
840,63,001,SHALLOTTE,0,33.9814607,-78.3795679,3,27,0,1,1
840,63,002,MERRIMON,1,34.9571300,-76.6551600,3,27,0,1,1
840,63,003,MYRTLE GROVE,1,34.1327657,-77.8775469,3,27,0,1,1
840,63,004,WARDS CORNER,1,34.5342189,-78.0716243,3,27,0,1,1
840,63,005,HALLSBORO,1,34.3209605,-78.5992368,3,27,0,1,1
840,63,006,FAIRMONT,0,34.4625247,-79.1965489,4,27,0,1,1
840,63,007,MASHOES,0,35.9070947,-75.7751069,3,27,0,1,1
840,63,008,ARAPAHOE,0,35.0480767,-76.9029469,3,27,0,1,1
840,63,009,BEARGRASS,0,35.7365247,-76.9799209,3,27,0,1,1
840,63,010,SPEED,1,35.9691437,-77.4434709,3,27,0,1,1
840,63,011,KINSTON,1,35.2819414,-77.7112775,4,27,0,1,1
840,63,012,JORDAN,1,35.6755372,-78.3220803,4,29,0,1,1
840,63,013,ROSE,1,35.4161407,-78.0698959,4,27,0,1,1
840,63,014,SAXAPAHAW,1,35.9898149,-79.4688523,11,29,0,1,1
840,63,015,CLIMAX,1,35.9176370,-79.7044966,11,29,0,1,1
840,63,016,MOORESVILLE,0,35.6938367,-80.9241249,11,29,0,1,1
840,63,017,OAKBORO,1,35.2194291,-80.2919201,11,29,0,1,1
840,63,018,CHERRYVILLE,0,35.3816897,-81.3806159,11,29,0,1,1
840,63,019,JONAS RIDGE,0,35.9588997,-81.9431229,23,28,0,1,1
840,63,020,BREVARD,1,35.2667187,-82.6803659,23,28,0,1,1
840,63,021,CRAVEN GAP,0,35.6482007,-82.4915559,23,28,0,1,1
840,63,022,FONTANA,1,35.4291357,-83.8316649,23,28,0,1,1
840,63,023,CALIFORNIA,0,36.3581287,-76.9786679,3,27,0,1,1
840,63,024,ARCOLA,1,36.2540309,-77.9795614,11,29,0,1,1
840,63,025,YOUNGSVILLE,1,36.0593305,-78.4863356,11,29,0,1,1
840,63,026,MADISON,0,36.3779757,-79.8547069,11,29,0,1,1
840,63,027,COPELAND,1,36.2898447,-80.6415019,11,29,0,1,1
840,63,028,CALL,1,36.1431731,-81.1034324,11,29,0,1,1
840,63,029,GRANDY,0,36.2551567,-75.8930969,3,27,0,1,1
840,63,030,CULLOWHEE,1,35.3160160,-83.2186082,23,28,0,1,1
840,63,031,LINVILLE,1,36.0168463,-81.8815194,23,28,0,1,1
840,63,101,SUPPLY,1,33.9225168,-78.2125169,3,27,0,1,1
840,63,106,ROWLAND,1,34.4715967,-79.2005609,4,27,0,1,1
840,63,107,MILLTAIL CR,1,35.8639187,-75.8611599,3,27,0,1,1
840,63,108,REELSBORO,1,35.0476517,-76.9044781,3,27,0,1,1
840,63,109,JAMESVILLE,1,35.6919219,-76.9896438,3,27,0,1,1
840,63,116,MOORESVILLE 2,1,35.8549613,-81.0657464,11,29,0,1,1
840,63,118,WACO,1,35.3743051,-81.6361686,11,29,0,1,1
840,63,119,SAWMILL,1,35.8278747,-81.6405339,11,29,0,1,1
840,63,121,OTEEN,1,35.5865273,-82.4803436,23,28,0,1,1
840,63,123,CALIFORNIA 2,1,36.3581287,-76.9786679,3,27,0,1,1
840,63,126,EDEN,1,36.3766523,-79.8498737,11,29,0,1,1
840,63,129,AYDLETT,0,36.2500000,-75.9000000,3,27,0,1,1
840,63,202,NEWPORT,1,34.9312881,-76.8406017,3,27,0,1,1
840,63,203,CYPRESS CR,1,34.7739701,-77.6299645,3,27,0,1,1
840,63,204,MAPLE HILL,1,34.5909333,-77.7928721,3,27,0,1,1
840,63,205,MONTAGUE,1,34.4014777,-78.0548779,3,27,0,1,1
840,63,206,ROSEBORO,1,34.8933417,-78.5809019,4,27,0,1,1
840,63,207,HAMLET,1,34.8475995,-79.8554411,4,27,0,1,1
840,63,208,MATTAMUSKEET,1,35.4900673,-76.5439810,3,27,0,1,1
840,63,210,PINETOPS,1,35.8648907,-77.7211309,4,27,0,1,1
840,63,211,RHEMS,0,35.1020237,-77.1960299,3,27,0,1,1
840,63,212,COKESBURY,1,35.5245603,-78.9085878,4,27,0,1,1
840,63,213,GENOA,1,35.3169181,-78.0169365,4,27,0,1,1
840,63,214,SOUTH. PINES,0,35.1749417,-79.3605889,4,27,0,1,1
840,63,215,BISCOE,1,35.3388703,-79.8019587,11,29,0,1,1
840,63,216,WILGROVE,1,35.2425117,-80.6631699,11,29,0,1,1
840,63,217,SHEFFIELD,1,35.9287265,-80.7208082,11,29,0,1,1
840,63,218,HULLS XROADS,1,35.5089219,-81.4564775,11,29,0,1,1
840,63,219,FLAY,1,35.4626322,-81.4548416,11,29,0,1,1
840,63,220,MARSHALL,1,35.9105725,-82.6486108,23,28,0,1,1
840,63,221,HENDERSONVIL,1,35.2966047,-82.3863829,23,28,0,1,1
840,63,222,MURPHY,1,35.1673667,-84.0448309,23,28,0,1,1
840,63,223,LLOYD XROADS,1,36.2872477,-76.7205313,3,27,0,1,1
840,63,224,DORTCHES,1,35.9991587,-77.8356539,4,27,0,1,1
840,63,225,DURHAM,1,36.0899346,-78.9520912,11,29,0,1,1
840,63,226,MONTICELLO,1,36.2588525,-79.6916268,11,29,0,1,1
840,63,227,FAIRVIEW,1,36.3382527,-80.6901489,11,29,0,1,1
840,63,228,TODD,1,36.2714197,-81.5907129,23,28,0,1,1
840,63,229,JARVISBURG,0,36.3208497,-75.9399429,3,27,0,1,1
840,63,230,HERTFORD,1,36.1444727,-76.4471289,3,27,0,1,1
840,63,231,JACKSON,1,36.5332729,-77.3771141,4,27,0,1,1
840,63,232,BULLOCK,1,36.4516207,-78.4392029,11,29,0,1,1
840,63,233,ASHLAND,1,36.2956484,-79.4955592,11,29,0,1,1
840,63,234,MOUNT AIRY,1,36.4958508,-80.5361312,11,29,0,1,1
840,63,301,STURGILLS,1,36.5567273,-81.4877504,23,28,0,1,1
840,63,302,SILOAM,1,36.3460787,-80.6053549,11,29,0,1,1
840,63,303,OSMOND,1,36.4747308,-79.1152367,11,29,0,1,1
840,63,304,GUPTON,1,36.1769910,-78.2113363,11,29,0,1,1
840,63,305,RHEASVILLE,1,36.4653338,-77.6942120,4,27,0,1,1
840,63,306,OLD TRAP,1,36.1860407,-76.0089199,3,27,0,1,1
840,63,307,PINELOG,1,34.9969557,-83.9654629,23,28,0,1,1
840,63,308,FRENCH BROAD RIVER,1,35.1436807,-82.8386369,23,28,0,1,1
840,63,309,MCGINNIS CROSSROAD,1,35.2125177,-82.0002509,11,29,0,1,1
840,63,310,OSTWALT,1,35.6825702,-80.8610815,11,29,0,1,1
840,63,311,JONES CORNER,1,35.1020747,-77.1960089,3,27,0,1,1
840,63,312,DUDLEY,1,35.2683392,-78.0528760,4,27,0,1,1
840,63,313,CONGLETON,1,35.7523027,-77.2310819,3,27,0,1,1
840,63,314,LAKE SURF,1,35.1749287,-79.3606499,4,27,0,1,1
840,63,315,BETHEL,1,34.9528807,-79.2812189,4,27,0,1,1
840,63,316,CYPRESS LAKES,1,34.9303027,-78.8536599,4,27,0,1,1
840,63,317,BELGRADE,1,34.9002767,-77.3607189,3,27,0,1,1
840,63,318,GOLDSTON,1,35.5906977,-79.3326419,11,29,0,1,1
840,63,319,ERNUL,0,35.2437321,-77.0602263,3,27,0,1,1
840,63,329,JARVISBURG 2,1,36.4199384,-75.9245906,3,27,0,1,1
840,63,419,Cayton,1,35.2665970,-76.9960440,3,27,0,1,1
840,63,900,RAEFORD,1,35.0090297,-79.3092799,4,27,0,1,3
840,63,902,SHEEP RIDGE,1,35.0457687,-77.0695279,3,27,0,1,3
840,63,903,BROAD CREEK,1,34.7300597,-76.9359209,3,27,0,1,3
840,63,904,UWHARRIE NF,0,35.3008077,-79.8933019,11,29,0,1,3
840,63,905,DISMAL SWAMP,1,36.5503967,-76.5500199,3,27,0,1,3
840,63,906,WATERVILLE,1,35.7720827,-83.1013189,23,28,0,1,3
840,63,907,N. MILLS RIV,0,35.4069697,-82.6432199,23,28,0,1,3
840,63,908,BUSICK,0,35.7697307,-82.1982639,23,28,0,1,3
840,63,909,TABLE ROCK,1,35.8568197,-81.7896509,23,28,0,1,3
840,63,910,HIGHLANDS,1,35.0399431,-83.2023406,23,28,0,1,3
840,63,911,KYLE,1,35.2232814,-83.6042224,23,28,0,1,3
840,63,912,ANDREWS,0,35.2345817,-83.8530349,23,28,0,1,3
840,63,913,WASHINGTON,1,35.6115051,-77.0140105,3,27,0,1,3
840,63,914,GREEN SWAMP,0,34.1250000,-78.3944444,3,27,0,1,3
840,63,915,SPRING HOPE,1,35.2353943,-76.9257639,3,27,0,1,3
840,63,916,CHOWAN RIVER,0,36.4500000,-76.9833333,3,29,0,1,3
840,63,917,Cherokee,1,35.5169150,-83.2948010,23,28,0,1,3
840,64,001,FORMAN,1,46.1531849,-97.6746757,37,11,0,1,1
840,64,002,WALCOTT,1,46.4854717,-97.0100549,40,11,0,1,1
840,64,003,SYDNEY,0,46.7477197,-98.4812089,37,11,0,1,1
840,64,004,EDGELEY,1,46.3406907,-98.6828159,37,11,0,1,1
840,64,005,LAKE GEORGE,1,46.8060287,-99.4688039,38,11,0,1,1
840,64,006,DANZIG,1,46.1428537,-99.4821999,38,11,0,1,1
840,64,007,KEMPTON,1,47.8456380,-97.6029243,40,11,0,1,1
840,64,008,EMERADO,1,47.9619307,-97.4077439,40,11,0,1,1
840,64,009,COOPERSTOWN,1,47.4859247,-98.2439809,37,11,0,1,1
840,64,010,WIMBLEDON,1,47.1679867,-98.4885929,37,11,0,1,1
840,64,011,HORSEHEAD LK,1,47.0675197,-99.6292032,38,11,0,1,1
840,64,012,BUCHANAN,1,47.0807973,-99.0545676,37,11,0,1,1
840,64,013,BOWESMONT,0,48.7529697,-97.1848759,40,11,0,1,1
840,64,014,NASH,1,48.4560524,-97.5356201,40,11,0,1,1
840,64,015,LAKOTA,0,48.0289700,-98.4333597,37,11,0,1,1
840,64,016,WEBSTER,1,48.2818817,-98.7246389,37,11,0,1,1
840,64,017,ROLLA,1,48.7474635,-99.6133701,37,11,0,1,1
840,64,018,NILES,1,48.2672307,-99.3513109,37,11,0,1,1
840,64,019,REGAN,1,47.2727187,-100.5587399,38,11,0,1,1
840,64,020,FT YATES,0,46.2845877,-100.7953029,39,17,0,1,1
840,64,021,DICKINSON,1,46.9484737,-102.8519519,39,17,0,1,1
840,64,022,DUNN CENTER,1,47.4987607,-102.6094959,39,17,0,1,1
840,64,023,CARPIO,1,48.4447167,-101.6472319,37,11,0,1,1
840,64,024,LORAINE,1,48.8647667,-101.5405509,37,11,0,1,1
840,64,025,TOBACCO,1,48.1143616,-103.1250563,39,17,0,1,1
840,64,026,STANLEY,1,48.2692787,-102.4614329,38,11,0,1,1
840,64,027,ABERCROMBIE,0,46.4129929,-96.7567323,40,11,0,1,1
840,64,028,DENBIGH,1,48.4004127,-100.6573939,37,11,0,1,1
840,64,029,LARK,0,46.4439717,-101.4143059,39,17,0,1,1
840,64,030,BOWMAN,1,46.2056707,-103.4318999,39,17,0,1,1
840,64,031,ZAP,1,47.4076426,-101.9319632,39,17,0,1,1
840,64,032,GORHAM,1,47.2340597,-103.3213579,39,17,0,1,1
840,64,033,ROOSEVELT PK,1,47.6171277,-103.5450979,39,17,0,1,1
840,64,034,CEDAR CREEK,1,45.9442265,-101.6387111,39,17,0,1,1
840,64,035,GOLVA,1,46.7309876,-103.9865945,39,17,0,1,1
840,64,036,BENTLEY,1,46.1041487,-102.0608219,39,17,0,1,1
840,64,037,GLEN ULLIN,1,46.7758047,-101.9283519,39,17,0,1,1
840,64,038,WILD ROSE,1,48.5899857,-103.0592269,38,11,0,1,1
840,64,039,POWERS LAKE,1,48.6621167,-102.6906819,38,11,0,1,1
840,64,040,PARSHALL,1,47.9776527,-102.0433499,38,11,0,1,1
840,64,041,DOUGLAS CRK,1,47.7465897,-101.5077209,38,11,0,1,1
840,64,042,SHEYENNE LK,1,47.6462687,-100.0542839,37,11,0,1,1
840,64,043,BRADDOCK,1,46.6039277,-100.1056369,39,11,0,1,1
840,64,044,TURTLE MTNS,1,48.8496871,-100.2489187,30,11,0,1,1
840,64,103,MONTPELIER,1,46.7251818,-98.7973720,37,11,0,1,1
840,64,113,BOWESMONT 2,1,48.7022000,-97.2977000,40,11,0,1,1
840,64,115,Lakota 2,1,48.0289700,-98.4333590,37,11,0,1,1
840,64,120,SOLEN,1,46.2845786,-100.7951918,39,17,0,1,1
840,64,127,ABERCROMBIE 2,1,46.4275400,-96.7567300,40,11,0,1,1
840,64,129,CARSON,1,46.4874487,-101.4765709,39,17,0,1,1
124,65,001,MABOU,1,46.1268800,-61.3385900,28,14,0,1,1
124,65,002,CAPE NORTH,1,47.0188500,-60.5231400,28,14,0,1,1
124,65,003,PLEASANT BAY,1,46.7198000,-60.9298000,28,14,0,1,1
124,65,005,PT MICHAUD,1,45.5838200,-60.7322500,28,14,0,1,1
124,65,006,LOCH LOMOND,1,45.7980300,-60.6300100,28,14,0,1,1
124,65,007,BOISDALE,1,46.1538600,-60.3392400,28,14,0,1,1
124,65,009,ROMAN VALLEY,1,45.3883200,-61.8215800,28,14,0,1,1
124,65,011,LARRYS RIVER,1,45.1538100,-61.5835100,28,14,0,1,1
124,65,013,TRAFALGAR,1,45.2679000,-62.2125700,28,14,0,1,1
124,65,014,JAMES RIVER,1,45.6855700,-62.1172900,28,14,0,1,1
124,65,015,Crows Nest,1,45.1936890,-62.0044900,28,14,0,1,1
124,65,017,STEWIACKE,0,45.2956400,-63.4488400,28,14,0,1,1
124,65,018,TATAMAGOUCHE,1,45.7185800,-63.5591800,28,14,0,1,1
124,65,019,LONDONDERRY,1,45.4275200,-63.7012500,28,14,0,1,1
124,65,020,OXFORD,1,45.6519800,-63.9122000,28,14,0,1,1
124,65,021,N KINGSTON,1,45.1032600,-64.6864700,28,14,0,1,1
124,65,022,AMHERST,1,45.9840400,-64.0430300,28,14,0,1,1
124,65,023,JOGGINS,1,45.8207100,-64.2302700,28,14,0,1,1
124,65,025,PEGGYS COVE,0,44.5017600,-63.7352600,28,14,0,1,1
124,65,026,BEAVERBANK,0,44.6980700,-63.6989200,28,14,0,1,1
124,65,027,SHEET HARBOR,1,44.9369000,-62.5792000,28,14,0,1,1
124,65,028,GOFFS,1,44.8527300,-63.5498400,28,14,0,1,1
124,65,029,GASPEREAU LK,1,44.7302400,-64.6136500,28,14,0,1,1
124,65,030,CHESTER,0,44.7297700,-64.4568300,28,14,0,1,1
124,65,031,WALDEN,1,44.5248400,-64.4691600,28,14,0,1,1
124,65,032,Cape St Marys,1,44.0856860,-66.2077460,28,14,0,1,1
124,65,033,BRIDGETOWN,1,44.7523900,-65.4690900,28,14,0,1,1
124,65,034,DIGBY NECK,1,44.4985400,-66.0746300,28,14,0,1,1
124,65,035,RICHFIELD,1,44.1185700,-65.9238500,28,14,0,1,1
124,65,036,KEJIMKUJIK,1,44.3456500,-65.2776200,28,14,0,1,1
124,65,037,SHELBURNE,1,43.7957600,-65.2442500,28,14,0,1,1
124,65,038,BARRINGTON,1,43.4135500,-65.6219800,28,14,0,1,1
124,65,117,SHUBENACADIE,1,45.2956400,-63.4488400,28,14,0,1,1
124,65,130,DEAN CHAPTER,1,44.7371400,-64.4497000,28,14,0,1,1
124,65,228,Musquodoboit Harbour,1,44.9320770,-63.2388440,28,14,0,1,1
840,66,001,LOCKPORT,1,41.5501237,-84.3898389,16,22,0,1,1
840,66,002,NAPOLEON,1,41.3867557,-84.1216579,16,22,0,1,1
840,66,003,KUNKLE,1,41.6511517,-84.5147859,16,22,0,1,1
840,66,005,BLOOMVILLE,1,41.0376017,-82.9962929,31,22,0,1,1
840,66,006,KINGSWAY,1,41.4427171,-83.0870750,16,22,0,1,1
840,66,007,GRAYTOWN,0,41.5380767,-83.2608719,16,22,0,1,1
840,66,008,N BALTIMORE,1,41.1974257,-83.7075339,16,22,0,1,1
840,66,011,PITTSFIELD,1,41.2506217,-82.2354939,31,13,0,1,1
840,66,012,PERU,0,41.1694157,-82.6455149,31,13,0,1,1
840,66,013,BISMARK,0,41.1648877,-82.7867429,16,22,0,1,1
840,66,015,WAYLAND,1,41.1788496,-81.0025820,24,13,0,1,1
840,66,016,GARRETTSVILE,0,41.2820227,-81.1002789,24,13,0,1,1
840,66,017,MIDDLEFIELD,1,41.4687714,-81.0750897,24,13,0,1,1
840,66,018,STRONGSVILLE,0,41.3154557,-81.8352349,24,13,0,1,1
840,66,021,LENOX,1,41.6803821,-80.7420743,24,13,0,1,1
840,66,022,HERNER CRNS,1,41.3710349,-80.9900079,24,13,0,1,1
840,66,024,BOTKINS,1,40.4824537,-84.1838359,31,22,0,1,1
840,66,025,KALIDA,1,40.9809757,-84.1972889,16,22,0,1,1
840,66,026,TROY,0,40.0762987,-84.1745919,31,22,0,1,1
840,66,027,COSMOS,1,40.2671711,-84.7793129,31,22,0,1,1
840,66,031,KINGS CREEK,1,40.1540697,-83.7262559,31,22,0,1,1
840,66,032,NO KENTON,1,40.6744266,-83.6735259,31,22,0,1,1
840,66,033,KENTON,1,40.7097397,-83.5725179,31,22,0,1,1
840,66,034,MARION,1,40.5642137,-83.0386289,31,22,0,1,1
840,66,035,NEW DOVER,1,40.2468940,-83.2978987,31,22,0,1,1
840,66,039,LUCERNE,1,40.4606653,-82.6249903,31,13,0,1,1
840,66,040,LATTASBURG,1,40.8786396,-82.1083506,24,13,0,1,1
840,66,041,WESTERVILLE,0,40.0798127,-82.9285889,31,22,0,1,1
840,66,042,FULTON,1,40.4600977,-82.7639629,31,22,0,1,1
840,66,043,MEADOWBROOK,1,39.9930387,-82.0294509,22,28,0,1,1
840,66,046,BAXTER RIDGE,1,40.6059796,-81.1683844,22,28,0,1,1
840,66,047,MAYSVILLE,1,40.6455357,-81.8418429,24,13,0,1,1
